"","date","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA","EVI2_hectareID_NA","EVI2_sd_hectareID_NA"
"43",2019-09-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2019-10-16,NA,NA,0.419657,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442743,0,0.318686,0,NA,NA,0.338851,0,0.549065,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446636,0,NA,NA,0.452647,0,0.399084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503294,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454848,0,NA,NA,NA,NA,0.417191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2019-10-26,NA,NA,NA,NA,NA,NA,NA,NA,0.392534,0,0.451554,0,NA,NA,NA,NA,0.494437,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.457438,0,NA,NA,0.463866,0,0.174085,0,NA,NA,0.111888,0,0.432757,0,0.343933,0,0.364372,0,NA,NA,NA,NA,NA,NA,0.470048,0,NA,NA,NA,NA,NA,NA,NA,NA,0.459537,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446818,0,NA,NA,0.417719,0,NA,NA,NA,NA,NA,NA,NA,NA,0.347518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.360547,0,0.327631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454729,0,NA,NA,NA,NA,0.393686,0,NA,NA,0.554162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.435517,0,NA,NA,0.353533,0,NA,NA,NA,NA
"46",2019-11-05,-0.004328,0,0.492022,0,0.395637,0,0.529893,0,0.430476,0,0.484163,0,0.425937,0,0.579916,0,0.484355,0,0.475651,0,0.48477,0,0.144426,0,0.39812,0,0.416177,0,0.526812,0,0.330004,0,0.47789,0,0.415417,0,0.448766,0,0.500888,0,0.49843,0,0.447289,0,0.434009,0,0.467704,0,0.417949,0,0.414281,0,0.418811,0,0.569309,0,0.526086,0,-0.01413,0,0.420909,0,0.52353,0,0.450971,0,0.576928,0,0.500815,0,0.346255,0,0.332961,0,0.508634,0,0.480072,0,0.164507,0,0.437616,0,0.166235,0,0.5023,0,0.43009,0,0.493525,0,0.39906,0,0.485637,0,0.228233,0,0.43047,0,0.441697,0,0.503863,0,0.45796,0,-0.023968,0,0.489446,0,0.507617,0,0.460337,0,0.47563,0,0.506972,0,0.448612,0,0.401394,0,0.465097,0,0.447831,0,0.444838,0,0.480073,0,0.451941,0,0.495238,0,0.400124,0,0.349819,0,0.515521,0,0.558541,0,0.38257,0,0.508441,0,0.005891,0,0.464851,0,0.425977,0,0.429061,0,0.468824,0,0.431761,0,0.412073,0,0.469538,0,0.456507,0,0.520334,0,0.426312,0,0.455844,0,0.479782,0,0.011272,0,0.375784,0,0.480728,0,0.42909,0,0.52734,0,0.4293,0,0.382836,0,0.524822,0,0.494803,0,0.480798,0,0.488763,0,0.454667,0,0.425472,0,0.540725,0,0.437783,0,0.414729,0,0.474707,0
"47",2019-11-10,-0.00952,0,0.492354,0,0.42217,0,0.535084,0,0.527802,0,0.480927,0,0.521831,0,0.57276,0,0.4995,0,0.491995,0,0.502908,0,0.11944,0,0.466803,0,0.401266,0,0.531608,0,0.333507,0,0.494012,0,0.445985,0,0.476917,0,0.50857,0,0.521693,0,0.464487,0,0.440682,0,0.477461,0,0.492001,0,0.461692,0,0.463241,0,0.581818,0,0.549469,0,-0.016074,0,0.481224,0,0.544564,0,0.468288,0,0.581916,0,0.532531,0,0.386265,0,0.331986,0,0.502534,0,0.493582,0,0.140195,0,0.446809,0,0.135682,0,0.470023,0,0.420403,0,0.524187,0,0.370726,0,0.525181,0,0.250517,0,0.40989,0,0.496471,0,0.528191,0,0.473298,0,-0.022362,0,0.487926,0,0.548001,0,0.468368,0,0.487012,0,0.530113,0,0.482724,0,0.524385,0,0.497358,0,0.459512,0,0.467158,0,0.515725,0,0.468549,0,0.529788,0,0.48493,0,0.326535,0,0.541302,0,0.584969,0,0.355446,0,0.521862,0,-0.001983,0,0.514717,0,0.411273,0,0.405466,0,0.494829,0,0.464931,0,0.421745,0,0.471838,0,0.499687,0,0.552773,0,0.406923,0,0.447333,0,0.521832,0,0.028436,0,0.359868,0,0.506527,0,0.415115,0,0.531711,0,0.462707,0,0.389624,0,0.537424,0,0.504716,0,0.505084,0,0.471136,0,0.474515,0,0.431807,0,0.560372,0,0.479286,0,0.401242,0,0.489672,0
"48",2019-11-25,NA,NA,-0.080466,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.032628,0,NA,NA,NA,NA,-0.024717,0,NA,NA,-0.024124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.072205,0,NA,NA,NA,NA,-0.061517,0,-0.089599,0,-0.026843,0,NA,NA,-0.036056,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.036797,0,NA,NA,NA,NA,NA,NA,-0.05208,0,-0.050017,0,NA,NA,-0.083742,0,NA,NA,-0.008284,0,NA,NA,NA,NA,NA,NA,-0.052901,0,-0.04604,0,NA,NA,-0.029217,0,NA,NA,-0.039465,0,NA,NA,NA,NA,-0.079935,0,NA,NA,NA,NA,NA,NA,-0.076817,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020615,0,NA,NA,NA,NA,-0.036603,0,NA,NA,NA,NA,-0.000719,0,NA,NA,-0.083176,0,NA,NA
"49",2019-12-15,-0.010891,0,NA,NA,0.627193,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.484227,0,NA,NA,NA,NA,NA,NA,0.618442,0,0.581395,0,0.569076,0,NA,NA,NA,NA,NA,NA,0.597635,0,0.596355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647566,0,NA,NA,NA,NA,0.607089,0,NA,NA,0.382904,0,NA,NA,0.617016,0,NA,NA,NA,NA,0.184872,0,NA,NA,NA,NA,0.621759,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618571,0,0.626139,0,NA,NA,NA,NA,0.648473,0,0.565634,0,NA,NA,NA,NA,NA,NA,0.615411,0,0.637307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6406,0,NA,NA,NA,NA,NA,NA,NA,NA,0.634595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.575198,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611684,0,0.559902,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2019-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347649,0,NA,NA,NA,NA,0.577202,0,NA,NA,NA,NA,0.166136,0,NA,NA,NA,NA,0.614679,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617798,0,NA,NA,NA,NA,0.604282,0,0.579228,0,0.677149,0,NA,NA,NA,NA,0.396577,0,NA,NA,0.575297,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649751,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581074,0,0.52024,0,NA,NA,0.581358,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.618602,0,NA,NA,NA,NA,-0.000696,0,0.582524,0,NA,NA,0.567939,0,0.58383,0,0.549676,0,NA,NA,NA,NA,NA,NA,NA,NA,0.56777,0,0.586974,0,NA,NA,0.018697,0,0.461141,0,0.635314,0,NA,NA,0.584722,0,0.558237,0,0.497362,0,NA,NA,0.568696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559729,0,NA,NA,NA,NA
"51",2019-12-30,NA,NA,0.633108,0,NA,NA,0.603787,0,0.632667,0,NA,NA,NA,NA,NA,NA,0.616898,0,NA,NA,NA,NA,NA,NA,0.561048,0,NA,NA,NA,NA,NA,NA,0.558928,0,0.584346,0,NA,NA,NA,NA,0.548631,0,NA,NA,NA,NA,NA,NA,0.595708,0,0.579575,0,0.547663,0,NA,NA,NA,NA,NA,NA,0.578261,0,NA,NA,0.629686,0,NA,NA,0.612161,0,0.433264,0,0.429399,0,0.622932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628632,0,0.616987,0,NA,NA,NA,NA,NA,NA,0.629317,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61258,0,0.585038,0,0.5914,0,0.594514,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413572,0,NA,NA,NA,NA,NA,NA,0.565637,0,NA,NA,NA,NA,NA,NA,NA,NA,0.607931,0,NA,NA,0.633094,0,0.636465,0,NA,NA,NA,NA,NA,NA,NA,NA,0.628449,0,0.006334,0,NA,NA,NA,NA,NA,NA,NA,NA,0.61463,0,0.563162,0,0.635359,0,0.574372,0,NA,NA,NA,NA,NA,NA,0.601634,0,NA,NA,NA,NA,NA,NA,0.611967,0
"52",2020-01-09,NA,NA,0.574181,0,NA,NA,0.56186,0,NA,NA,NA,NA,NA,NA,NA,NA,0.506961,0,0.591124,0,0.558649,0,NA,NA,0.492995,0,NA,NA,0.600692,0,NA,NA,0.530149,0,NA,NA,NA,NA,0.525827,0,NA,NA,NA,NA,NA,NA,NA,NA,0.525956,0,0.502842,0,0.496483,0,NA,NA,NA,NA,NA,NA,0.522598,0,NA,NA,0.527823,0,NA,NA,0.548323,0,0.328832,0,NA,NA,0.355767,0,0.569853,0,0.203204,0,NA,NA,NA,NA,NA,NA,0.588414,0,NA,NA,NA,NA,0.361722,0,NA,NA,0.605703,0,NA,NA,0.569733,0,NA,NA,NA,NA,NA,NA,0.513275,0,0.534228,0,NA,NA,0.544577,0,0.557562,0,NA,NA,0.543609,0,NA,NA,NA,NA,NA,NA,0.552068,0,0.486312,0,NA,NA,0.269197,0,NA,NA,0.545583,0,0.402411,0,0.595927,0,0.004457,0,0.493307,0,0.543157,0,0.574057,0,0.565822,0,NA,NA,0.5941,0,0.58686,0,NA,NA,0.52568,0,0.560859,0,0.58175,0,NA,NA,0.006216,0,0.465651,0,0.566642,0,NA,NA,NA,NA,0.549243,0,0.512343,0,0.343114,0,0.532161,0,NA,NA,NA,NA,0.587808,0,NA,NA,NA,NA,0.524757,0,0.577186,0,0.189636,0
"53",2020-01-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590874,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445982,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2020-01-29,NA,NA,NA,NA,0.538249,0,0.542807,0,0.602716,0,NA,NA,0.556273,0,NA,NA,NA,NA,0.590386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586719,0,NA,NA,NA,NA,0.425754,0,0.51935,0,NA,NA,NA,NA,0.543305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524344,0,NA,NA,0.56931,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603255,0,NA,NA,0.16599,0,NA,NA,NA,NA,0.444398,0,NA,NA,0.47169,0,NA,NA,NA,NA,0.583199,0,0.579465,0,0.471589,0,0.59453,0,NA,NA,0.718036,0,NA,NA,0.320989,0,NA,NA,NA,NA,NA,NA,NA,NA,0.57193,0,NA,NA,0.557379,0,NA,NA,0.552603,0,0.569527,0,0.559606,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385769,0,NA,NA,NA,NA,0.581813,0,NA,NA,NA,NA,0.504048,0,0.567635,0,NA,NA,0.580206,0,0.588093,0,0.585425,0,NA,NA,0.4881,0,0.516844,0,NA,NA,NA,NA,0.580787,0,NA,NA,NA,NA,0.543463,0,NA,NA,NA,NA,0.56083,0,NA,NA,NA,NA,NA,NA,NA,NA,0.578184,0
"55",2020-02-03,NA,NA,0.307703,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578988,0,NA,NA,NA,NA,0.15714,0,NA,NA,NA,NA,NA,NA,0.41982,0,0.547813,0,NA,NA,NA,NA,NA,NA,NA,NA,0.569299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603491,0,NA,NA,NA,NA,NA,NA,0.568786,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.722085,0,NA,NA,NA,NA,0.56598,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600389,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573275,0,NA,NA,NA,NA,NA,NA,0.618515,0,0.6204,0,0.592648,0,0.568372,0,NA,NA,NA,NA,0.466429,0,0.609002,0,NA,NA,NA,NA,0.597329,0,0.527537,0,NA,NA,0.564305,0,NA,NA,NA,NA,0.238264,0,0.601319,0,NA,NA,NA,NA,NA,NA,NA,NA
"56",2020-02-08,NA,NA,0.616929,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378892,0,NA,NA,NA,NA,NA,NA,0.607952,0,NA,NA,NA,NA,NA,NA,0.597223,0,NA,NA,NA,NA,NA,NA,NA,NA,0.420046,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643446,0,0.400565,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623835,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.646257,0,NA,NA,NA,NA,NA,NA
"57",2020-03-09,NA,NA,NA,NA,0.445807,0,NA,NA,NA,NA,NA,NA,NA,NA,0.535377,0,NA,NA,NA,NA,NA,NA,0.169818,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.513567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264027,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.010571,0,NA,NA,NA,NA,0.55431,0,NA,NA,0.469451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01349,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2020-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602229,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
