"","date","EVI2_hectareID_1","EVI2_sd_hectareID_1","EVI2_hectareID_2","EVI2_sd_hectareID_2","EVI2_hectareID_3","EVI2_sd_hectareID_3","EVI2_hectareID_4","EVI2_sd_hectareID_4","EVI2_hectareID_5","EVI2_sd_hectareID_5","EVI2_hectareID_6","EVI2_sd_hectareID_6","EVI2_hectareID_7","EVI2_sd_hectareID_7","EVI2_hectareID_8","EVI2_sd_hectareID_8","EVI2_hectareID_9","EVI2_sd_hectareID_9","EVI2_hectareID_10","EVI2_sd_hectareID_10","EVI2_hectareID_11","EVI2_sd_hectareID_11","EVI2_hectareID_12","EVI2_sd_hectareID_12","EVI2_hectareID_13","EVI2_sd_hectareID_13","EVI2_hectareID_14","EVI2_sd_hectareID_14","EVI2_hectareID_15","EVI2_sd_hectareID_15","EVI2_hectareID_16","EVI2_sd_hectareID_16","EVI2_hectareID_17","EVI2_sd_hectareID_17","EVI2_hectareID_18","EVI2_sd_hectareID_18","EVI2_hectareID_19","EVI2_sd_hectareID_19","EVI2_hectareID_20","EVI2_sd_hectareID_20","EVI2_hectareID_21","EVI2_sd_hectareID_21","EVI2_hectareID_22","EVI2_sd_hectareID_22","EVI2_hectareID_23","EVI2_sd_hectareID_23","EVI2_hectareID_24","EVI2_sd_hectareID_24","EVI2_hectareID_25","EVI2_sd_hectareID_25","EVI2_hectareID_26","EVI2_sd_hectareID_26","EVI2_hectareID_27","EVI2_sd_hectareID_27","EVI2_hectareID_28","EVI2_sd_hectareID_28","EVI2_hectareID_29","EVI2_sd_hectareID_29","EVI2_hectareID_30","EVI2_sd_hectareID_30","EVI2_hectareID_31","EVI2_sd_hectareID_31","EVI2_hectareID_32","EVI2_sd_hectareID_32","EVI2_hectareID_33","EVI2_sd_hectareID_33","EVI2_hectareID_34","EVI2_sd_hectareID_34","EVI2_hectareID_35","EVI2_sd_hectareID_35","EVI2_hectareID_36","EVI2_sd_hectareID_36","EVI2_hectareID_37","EVI2_sd_hectareID_37","EVI2_hectareID_38","EVI2_sd_hectareID_38","EVI2_hectareID_39","EVI2_sd_hectareID_39","EVI2_hectareID_40","EVI2_sd_hectareID_40","EVI2_hectareID_41","EVI2_sd_hectareID_41","EVI2_hectareID_42","EVI2_sd_hectareID_42","EVI2_hectareID_43","EVI2_sd_hectareID_43","EVI2_hectareID_44","EVI2_sd_hectareID_44","EVI2_hectareID_45","EVI2_sd_hectareID_45","EVI2_hectareID_46","EVI2_sd_hectareID_46","EVI2_hectareID_47","EVI2_sd_hectareID_47","EVI2_hectareID_48","EVI2_sd_hectareID_48","EVI2_hectareID_49","EVI2_sd_hectareID_49","EVI2_hectareID_50","EVI2_sd_hectareID_50","EVI2_hectareID_51","EVI2_sd_hectareID_51","EVI2_hectareID_52","EVI2_sd_hectareID_52","EVI2_hectareID_53","EVI2_sd_hectareID_53","EVI2_hectareID_54","EVI2_sd_hectareID_54","EVI2_hectareID_55","EVI2_sd_hectareID_55","EVI2_hectareID_56","EVI2_sd_hectareID_56","EVI2_hectareID_57","EVI2_sd_hectareID_57","EVI2_hectareID_58","EVI2_sd_hectareID_58","EVI2_hectareID_59","EVI2_sd_hectareID_59","EVI2_hectareID_60","EVI2_sd_hectareID_60","EVI2_hectareID_61","EVI2_sd_hectareID_61","EVI2_hectareID_62","EVI2_sd_hectareID_62","EVI2_hectareID_63","EVI2_sd_hectareID_63","EVI2_hectareID_64","EVI2_sd_hectareID_64","EVI2_hectareID_65","EVI2_sd_hectareID_65","EVI2_hectareID_66","EVI2_sd_hectareID_66","EVI2_hectareID_67","EVI2_sd_hectareID_67","EVI2_hectareID_68","EVI2_sd_hectareID_68","EVI2_hectareID_69","EVI2_sd_hectareID_69","EVI2_hectareID_70","EVI2_sd_hectareID_70","EVI2_hectareID_71","EVI2_sd_hectareID_71","EVI2_hectareID_72","EVI2_sd_hectareID_72","EVI2_hectareID_73","EVI2_sd_hectareID_73","EVI2_hectareID_74","EVI2_sd_hectareID_74","EVI2_hectareID_75","EVI2_sd_hectareID_75","EVI2_hectareID_76","EVI2_sd_hectareID_76","EVI2_hectareID_77","EVI2_sd_hectareID_77","EVI2_hectareID_78","EVI2_sd_hectareID_78","EVI2_hectareID_79","EVI2_sd_hectareID_79","EVI2_hectareID_80","EVI2_sd_hectareID_80","EVI2_hectareID_81","EVI2_sd_hectareID_81","EVI2_hectareID_82","EVI2_sd_hectareID_82","EVI2_hectareID_83","EVI2_sd_hectareID_83","EVI2_hectareID_84","EVI2_sd_hectareID_84","EVI2_hectareID_85","EVI2_sd_hectareID_85","EVI2_hectareID_86","EVI2_sd_hectareID_86","EVI2_hectareID_87","EVI2_sd_hectareID_87","EVI2_hectareID_88","EVI2_sd_hectareID_88","EVI2_hectareID_89","EVI2_sd_hectareID_89","EVI2_hectareID_90","EVI2_sd_hectareID_90","EVI2_hectareID_91","EVI2_sd_hectareID_91","EVI2_hectareID_92","EVI2_sd_hectareID_92","EVI2_hectareID_93","EVI2_sd_hectareID_93","EVI2_hectareID_94","EVI2_sd_hectareID_94","EVI2_hectareID_95","EVI2_sd_hectareID_95","EVI2_hectareID_96","EVI2_sd_hectareID_96","EVI2_hectareID_97","EVI2_sd_hectareID_97","EVI2_hectareID_98","EVI2_sd_hectareID_98","EVI2_hectareID_99","EVI2_sd_hectareID_99","EVI2_hectareID_100","EVI2_sd_hectareID_100","EVI2_hectareID_101","EVI2_sd_hectareID_101","EVI2_hectareID_102","EVI2_sd_hectareID_102","EVI2_hectareID_103","EVI2_sd_hectareID_103","EVI2_hectareID_104","EVI2_sd_hectareID_104","EVI2_hectareID_105","EVI2_sd_hectareID_105","EVI2_hectareID_106","EVI2_sd_hectareID_106","EVI2_hectareID_107","EVI2_sd_hectareID_107","EVI2_hectareID_108","EVI2_sd_hectareID_108","EVI2_hectareID_109","EVI2_sd_hectareID_109","EVI2_hectareID_110","EVI2_sd_hectareID_110","EVI2_hectareID_111","EVI2_sd_hectareID_111","EVI2_hectareID_112","EVI2_sd_hectareID_112","EVI2_hectareID_113","EVI2_sd_hectareID_113","EVI2_hectareID_114","EVI2_sd_hectareID_114","EVI2_hectareID_115","EVI2_sd_hectareID_115","EVI2_hectareID_116","EVI2_sd_hectareID_116","EVI2_hectareID_117","EVI2_sd_hectareID_117","EVI2_hectareID_118","EVI2_sd_hectareID_118","EVI2_hectareID_119","EVI2_sd_hectareID_119","EVI2_hectareID_120","EVI2_sd_hectareID_120","EVI2_hectareID_121","EVI2_sd_hectareID_121","EVI2_hectareID_122","EVI2_sd_hectareID_122","EVI2_hectareID_123","EVI2_sd_hectareID_123","EVI2_hectareID_124","EVI2_sd_hectareID_124","EVI2_hectareID_125","EVI2_sd_hectareID_125","EVI2_hectareID_126","EVI2_sd_hectareID_126","EVI2_hectareID_127","EVI2_sd_hectareID_127","EVI2_hectareID_128","EVI2_sd_hectareID_128","EVI2_hectareID_129","EVI2_sd_hectareID_129"
"48",2019-12-22,NA,NA,0.393549,0,NA,NA,0.623346,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593615,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551164,0,0.531044,0,NA,NA,NA,NA,NA,NA,0.597051,0,0.583932,0,NA,NA,0.575569,0,NA,NA,0.609116,0,NA,NA,NA,NA,0.538783,0,NA,NA,NA,NA,0.533954,0,NA,NA,NA,NA,NA,NA,0.592248,0,NA,NA,NA,NA,NA,NA,0.508268,0,NA,NA,0.554355,0,NA,NA,NA,NA,0.43821,0,NA,NA,0.641853,0,0.594576,0,NA,NA,0.519196,0,NA,NA,0.646351,0,NA,NA,NA,NA,0.549884,0,NA,NA,NA,NA,NA,NA,0.547307,0,0.580484,0,NA,NA,NA,NA,NA,NA,0.601452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561191,0,NA,NA,NA,NA,NA,NA,0.606627,0,NA,NA,NA,NA,NA,NA,NA,NA,0.586781,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34428,0,NA,NA,NA,NA,NA,NA,NA,NA,0.573831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49217,0,NA,NA,NA,NA,NA,NA,0.571968,0,NA,NA,NA,NA,NA,NA,0.602053,0,NA,NA,0.595953,0
"49",2019-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56602,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599317,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762197,0,NA,NA,0.53397,0,NA,NA,NA,NA,NA,NA,0.593149,0,0.533943,0,NA,NA,NA,NA,NA,NA,0.563973,0,0.437693,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577176,0,NA,NA,NA,NA,0.600126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.619958,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2020-01-01,NA,NA,NA,NA,NA,NA,0.292453,0,NA,NA,0.63602,0,NA,NA,NA,NA,0.635701,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.456532,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546991,0,NA,NA,NA,NA,NA,NA,NA,NA,0.595899,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370388,0,0.622811,0,NA,NA,NA,NA,NA,NA,NA,NA,0.576115,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553177,0,NA,NA,NA,NA,0.583774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.630248,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376983,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2020-01-11,0.570255,0,0.347107,0,0.560183,0,0.638495,0,0.605991,0,0.605935,0,0.627598,0,0.556329,0,0.591294,0,0.572383,0,0.597671,0,0.580634,0,0.567183,0,0.575004,0,0.55173,0,0.488688,0,0.264648,0,0.618861,0,0.618348,0,0.60317,0,0.563367,0,0.567934,0,0.594649,0,0.592959,0,NA,NA,0.586581,0,NA,NA,0.574225,0,0.562798,0,0.598744,0,0.583982,0,0.558466,0,0.609414,0,0.604625,0,0.572247,0,0.579031,0,0.569253,0,0.581691,0,0.613568,0,0.553436,0,0.549316,0,0.566951,0,0.641441,0,0.52635,0,0.61296,0,0.596914,0,0.600519,0,NA,NA,0.576007,0,0.682032,0,0.562431,0,0.500337,0,0.577931,0,0.547562,0,0.589148,0,0.64078,0,0.319382,0,0.598699,0,0.652282,0,NA,NA,0.60809,0,0.483875,0,NA,NA,0.626198,0,0.513225,0,0.586302,0,0.576055,0,0.602645,0,0.533155,0,0.605611,0,0.567318,0,0.424143,0,0.627377,0,0.601088,0,0.556729,0,0.587251,0,0.565205,0,0.56045,0,0.622539,0,0.618009,0,0.568183,0,0.630822,0,0.546446,0,0.546013,0,0.513845,0,0.544973,0,0.600954,0,0.575099,0,0.582317,0,0.580902,0,0.662495,0,0.599479,0,0.587723,0,0.614121,0,0.629602,0,0.590888,0,NA,NA,0.597303,0,NA,NA,0.577472,0,0.39408,0,0.617505,0,0.597618,0,0.566181,0,0.588514,0,0.599177,0,0.551932,0,0.24898,0,0.601951,0,0.55546,0,0.550671,0,0.586736,0,0.593131,0,0.573326,0,0.647907,0,0.457113,0,0.5894,0,0.617574,0,0.620834,0,0.58914,0,0.567478,0,0.571663,0,0.557579,0,0.641777,0,0.613116,0,0.575628,0,NA,NA,0.581712,0,0.336194,0
"52",2020-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564356,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551446,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602327,0,NA,NA,NA,NA,NA,NA,0.672472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.508339,0,NA,NA,NA,NA,NA,NA,NA,NA,0.458105,0,NA,NA,0.627007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.580146,0,NA,NA,NA,NA,NA,NA,NA,NA
"53",2020-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555793,0,0.581239,0,NA,NA,NA,NA,0.585937,0,NA,NA,0.52847,0,NA,NA,NA,NA,NA,NA,NA,NA,0.579108,0,NA,NA,0.538841,0,0.576782,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.577893,0,0.600171,0,NA,NA,NA,NA,NA,NA,NA,NA,0.183228,0,0.557642,0,0.575646,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.630288,0,0.393874,0,0.602688,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590063,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528291,0,NA,NA,0.316044,0,NA,NA,0.608609,0,0.555697,0,0.577376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581139,0,NA,NA,NA,NA,NA,NA,0.559354,0,NA,NA,0.594942,0,NA,NA,NA,NA,NA,NA,0.633151,0,NA,NA,NA,NA,0.588257,0,0.603985,0,0.575647,0,NA,NA,0.427141,0,NA,NA,NA,NA,NA,NA,0.582066,0,NA,NA,NA,NA,NA,NA,0.580363,0,NA,NA,NA,NA,NA,NA,0.369615,0,NA,NA,0.391085,0,0.58409,0,0.485471,0,0.642521,0,NA,NA,NA,NA,0.610077,0,0.603072,0,NA,NA,0.561203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441778,0,NA,NA,0.627147,0
"54",2020-02-10,NA,NA,NA,NA,NA,NA,0.631688,0,0.397814,0,NA,NA,NA,NA,0.458234,0,0.409925,0,0.50314,0,0.446089,0,NA,NA,0.447718,0,0.366205,0,NA,NA,NA,NA,0.430217,0,NA,NA,0.356836,0,NA,NA,0.475596,0,0.385917,0,NA,NA,0.620519,0,0.37596,0,NA,NA,0.427664,0,0.489424,0,0.431483,0,0.607457,0,0.423908,0,0.425784,0,NA,NA,NA,NA,NA,NA,NA,NA,0.454405,0,0.448307,0,NA,NA,0.548984,0,NA,NA,NA,NA,NA,NA,NA,NA,0.442787,0,NA,NA,0.562933,0,0.437248,0,0.516582,0,NA,NA,0.400368,0,0.534538,0,0.498885,0,0.414795,0,0.570362,0,NA,NA,0.584571,0,NA,NA,0.600946,0,0.482792,0,NA,NA,NA,NA,NA,NA,0.513357,0,NA,NA,NA,NA,0.678207,0,NA,NA,NA,NA,NA,NA,0.420844,0,NA,NA,0.424435,0,NA,NA,NA,NA,NA,NA,0.410399,0,0.535141,0,0.557349,0,NA,NA,0.570187,0,0.554718,0,NA,NA,NA,NA,NA,NA,NA,NA,0.462687,0,NA,NA,NA,NA,0.435464,0,0.540405,0,NA,NA,NA,NA,0.401263,0,0.537287,0,NA,NA,NA,NA,0.36962,0,0.431949,0,0.59578,0,NA,NA,0.426809,0,NA,NA,NA,NA,NA,NA,0.393529,0,NA,NA,NA,NA,NA,NA,NA,NA,0.536225,0,0.386039,0,NA,NA,0.464485,0,0.50099,0,0.432096,0,0.570938,0,0.669473,0,0.524073,0,NA,NA,0.378535,0,NA,NA,NA,NA,NA,NA,0.376333,0,0.40761,0,0.464868,0,NA,NA,NA,NA
"55",2020-02-15,0.550019,0,NA,NA,NA,NA,NA,NA,0.583699,0,0.584582,0,0.60659,0,NA,NA,0.596189,0,0.577414,0,NA,NA,0.523189,0,0.55138,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.526007,0,NA,NA,NA,NA,NA,NA,NA,NA,0.593064,0,0.551454,0,NA,NA,0.560753,0,NA,NA,NA,NA,NA,NA,0.579037,0,0.571063,0,0.589434,0,NA,NA,NA,NA,NA,NA,NA,NA,0.579286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584649,0,0.605054,0,0.547005,0,NA,NA,0.680003,0,NA,NA,0.593106,0,NA,NA,NA,NA,0.57263,0,NA,NA,0.589034,0,NA,NA,NA,NA,NA,NA,NA,NA,0.605049,0,0.61669,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621194,0,NA,NA,0.59871,0,0.609355,0,NA,NA,NA,NA,0.58047,0,0.573655,0,NA,NA,0.500178,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566947,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587769,0,NA,NA,NA,NA,NA,NA,0.556501,0,0.555672,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.631472,0,0.57725,0,NA,NA,0.589965,0,NA,NA,0.520907,0,NA,NA,0.576603,0,0.570374,0,0.61362,0,0.61652,0,NA,NA,NA,NA,0.546563,0,NA,NA,0.629391,0,0.572667,0,0.584274,0,0.245792,0,0.55744,0,0.598316,0
"56",2020-02-20,NA,NA,NA,NA,0.568123,0,NA,NA,NA,NA,NA,NA,NA,NA,0.559091,0,NA,NA,NA,NA,0.566801,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589422,0,0.569325,0,NA,NA,NA,NA,NA,NA,0.593173,0,NA,NA,NA,NA,NA,NA,0.554223,0,0.545598,0,NA,NA,0.590917,0,NA,NA,NA,NA,0.566917,0,NA,NA,NA,NA,NA,NA,0.587556,0,NA,NA,NA,NA,0.528039,0,0.529944,0,NA,NA,NA,NA,0.637356,0,NA,NA,0.619932,0,NA,NA,0.584046,0,NA,NA,NA,NA,0.537379,0,NA,NA,0.556867,0,NA,NA,NA,NA,0.511633,0,NA,NA,NA,NA,NA,NA,NA,NA,0.568394,0,NA,NA,NA,NA,0.554305,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498556,0,NA,NA,0.563982,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.559443,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572426,0,0.567515,0,NA,NA,NA,NA,NA,NA,0.641938,0,NA,NA,NA,NA,NA,NA,0.578962,0,0.543073,0,0.553683,0,0.568256,0,NA,NA,0.2612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.628547,0,0.33582,0,NA,NA,0.559527,0,NA,NA,NA,NA,NA,NA,NA,NA,0.588089,0,NA,NA,NA,NA,0.603072,0
"57",2020-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579739,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.563737,0,NA,NA,NA,NA,NA,NA,0.553257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343691,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590671,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2020-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585829,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2020-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600772,0,NA,NA,NA,NA,NA,NA,NA,NA,0.593127,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
