system:index,system:band_names,system:bands,system:time_start,.geo
1759,[surface_net_solar_radiation],<Element>,1.603584E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1760,[surface_net_solar_radiation],<Element>,1.6036704E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1761,[surface_net_solar_radiation],<Element>,1.6037568E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1762,[surface_net_solar_radiation],<Element>,1.6038432E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1763,[surface_net_solar_radiation],<Element>,1.6039296E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1764,[surface_net_solar_radiation],<Element>,1.604016E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1765,[surface_net_solar_radiation],<Element>,1.6041024E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1766,[surface_net_solar_radiation],<Element>,1.6041888E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1767,[surface_net_solar_radiation],<Element>,1.6042752E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1768,[surface_net_solar_radiation],<Element>,1.6043616E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1769,[surface_net_solar_radiation],<Element>,1.604448E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1770,[surface_net_solar_radiation],<Element>,1.6045344E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1771,[surface_net_solar_radiation],<Element>,1.6046208E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1772,[surface_net_solar_radiation],<Element>,1.6047072E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1773,[surface_net_solar_radiation],<Element>,1.6047936E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1774,[surface_net_solar_radiation],<Element>,1.60488E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1775,[surface_net_solar_radiation],<Element>,1.6049664E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1776,[surface_net_solar_radiation],<Element>,1.6050528E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1777,[surface_net_solar_radiation],<Element>,1.6051392E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1778,[surface_net_solar_radiation],<Element>,1.6052256E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1779,[surface_net_solar_radiation],<Element>,1.605312E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1780,[surface_net_solar_radiation],<Element>,1.6053984E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1781,[surface_net_solar_radiation],<Element>,1.6054848E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1782,[surface_net_solar_radiation],<Element>,1.6055712E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1783,[surface_net_solar_radiation],<Element>,1.6056576E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1784,[surface_net_solar_radiation],<Element>,1.605744E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1785,[surface_net_solar_radiation],<Element>,1.6058304E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1786,[surface_net_solar_radiation],<Element>,1.6059168E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1787,[surface_net_solar_radiation],<Element>,1.6060032E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1788,[surface_net_solar_radiation],<Element>,1.6060896E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1789,[surface_net_solar_radiation],<Element>,1.606176E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1790,[surface_net_solar_radiation],<Element>,1.6062624E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1791,[surface_net_solar_radiation],<Element>,1.6063488E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1792,[surface_net_solar_radiation],<Element>,1.6064352E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1793,[surface_net_solar_radiation],<Element>,1.6065216E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1794,[surface_net_solar_radiation],<Element>,1.606608E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1795,[surface_net_solar_radiation],<Element>,1.6066944E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1796,[surface_net_solar_radiation],<Element>,1.6067808E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1797,[surface_net_solar_radiation],<Element>,1.6068672E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1798,[surface_net_solar_radiation],<Element>,1.6069536E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1799,[surface_net_solar_radiation],<Element>,1.60704E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1800,[surface_net_solar_radiation],<Element>,1.6071264E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1801,[surface_net_solar_radiation],<Element>,1.6072128E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1802,[surface_net_solar_radiation],<Element>,1.6072992E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1803,[surface_net_solar_radiation],<Element>,1.6073856E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1804,[surface_net_solar_radiation],<Element>,1.607472E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1805,[surface_net_solar_radiation],<Element>,1.6075584E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1806,[surface_net_solar_radiation],<Element>,1.6076448E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1807,[surface_net_solar_radiation],<Element>,1.6077312E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1808,[surface_net_solar_radiation],<Element>,1.6078176E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1809,[surface_net_solar_radiation],<Element>,1.607904E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1810,[surface_net_solar_radiation],<Element>,1.6079904E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1811,[surface_net_solar_radiation],<Element>,1.6080768E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1812,[surface_net_solar_radiation],<Element>,1.6081632E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1813,[surface_net_solar_radiation],<Element>,1.6082496E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1814,[surface_net_solar_radiation],<Element>,1.608336E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1815,[surface_net_solar_radiation],<Element>,1.6084224E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1816,[surface_net_solar_radiation],<Element>,1.6085088E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1817,[surface_net_solar_radiation],<Element>,1.6085952E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1818,[surface_net_solar_radiation],<Element>,1.6086816E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1819,[surface_net_solar_radiation],<Element>,1.608768E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1820,[surface_net_solar_radiation],<Element>,1.6088544E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1821,[surface_net_solar_radiation],<Element>,1.6089408E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1822,[surface_net_solar_radiation],<Element>,1.6090272E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1823,[surface_net_solar_radiation],<Element>,1.6091136E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1824,[surface_net_solar_radiation],<Element>,1.6092E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1825,[surface_net_solar_radiation],<Element>,1.6092864E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1826,[surface_net_solar_radiation],<Element>,1.6093728E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1827,[surface_net_solar_radiation],<Element>,1.6094592E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1828,[surface_net_solar_radiation],<Element>,1.6095456E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1829,[surface_net_solar_radiation],<Element>,1.609632E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1830,[surface_net_solar_radiation],<Element>,1.6097184E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1831,[surface_net_solar_radiation],<Element>,1.6098048E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1832,[surface_net_solar_radiation],<Element>,1.6098912E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1833,[surface_net_solar_radiation],<Element>,1.6099776E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1834,[surface_net_solar_radiation],<Element>,1.610064E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1835,[surface_net_solar_radiation],<Element>,1.6101504E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1836,[surface_net_solar_radiation],<Element>,1.6102368E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1837,[surface_net_solar_radiation],<Element>,1.6103232E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1838,[surface_net_solar_radiation],<Element>,1.6104096E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1839,[surface_net_solar_radiation],<Element>,1.610496E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1840,[surface_net_solar_radiation],<Element>,1.6105824E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1841,[surface_net_solar_radiation],<Element>,1.6106688E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1842,[surface_net_solar_radiation],<Element>,1.6107552E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1843,[surface_net_solar_radiation],<Element>,1.6108416E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1844,[surface_net_solar_radiation],<Element>,1.610928E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1845,[surface_net_solar_radiation],<Element>,1.6110144E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1846,[surface_net_solar_radiation],<Element>,1.6111008E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1847,[surface_net_solar_radiation],<Element>,1.6111872E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1848,[surface_net_solar_radiation],<Element>,1.6112736E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1849,[surface_net_solar_radiation],<Element>,1.61136E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1850,[surface_net_solar_radiation],<Element>,1.6114464E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1851,[surface_net_solar_radiation],<Element>,1.6115328E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1852,[surface_net_solar_radiation],<Element>,1.6116192E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1853,[surface_net_solar_radiation],<Element>,1.6117056E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1854,[surface_net_solar_radiation],<Element>,1.611792E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1855,[surface_net_solar_radiation],<Element>,1.6118784E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1856,[surface_net_solar_radiation],<Element>,1.6119648E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1857,[surface_net_solar_radiation],<Element>,1.6120512E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1858,[surface_net_solar_radiation],<Element>,1.6121376E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1859,[surface_net_solar_radiation],<Element>,1.612224E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1860,[surface_net_solar_radiation],<Element>,1.6123104E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1861,[surface_net_solar_radiation],<Element>,1.6123968E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1862,[surface_net_solar_radiation],<Element>,1.6124832E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1863,[surface_net_solar_radiation],<Element>,1.6125696E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1864,[surface_net_solar_radiation],<Element>,1.612656E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1865,[surface_net_solar_radiation],<Element>,1.6127424E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1866,[surface_net_solar_radiation],<Element>,1.6128288E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1867,[surface_net_solar_radiation],<Element>,1.6129152E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1868,[surface_net_solar_radiation],<Element>,1.6130016E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1869,[surface_net_solar_radiation],<Element>,1.613088E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1870,[surface_net_solar_radiation],<Element>,1.6131744E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1871,[surface_net_solar_radiation],<Element>,1.6132608E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1872,[surface_net_solar_radiation],<Element>,1.6133472E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1873,[surface_net_solar_radiation],<Element>,1.6134336E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1874,[surface_net_solar_radiation],<Element>,1.61352E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1875,[surface_net_solar_radiation],<Element>,1.6136064E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1876,[surface_net_solar_radiation],<Element>,1.6136928E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1877,[surface_net_solar_radiation],<Element>,1.6137792E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1878,[surface_net_solar_radiation],<Element>,1.6138656E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1879,[surface_net_solar_radiation],<Element>,1.613952E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1880,[surface_net_solar_radiation],<Element>,1.6140384E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1881,[surface_net_solar_radiation],<Element>,1.6141248E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1882,[surface_net_solar_radiation],<Element>,1.6142112E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1883,[surface_net_solar_radiation],<Element>,1.6142976E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1884,[surface_net_solar_radiation],<Element>,1.614384E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1885,[surface_net_solar_radiation],<Element>,1.6144704E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1886,[surface_net_solar_radiation],<Element>,1.6145568E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1887,[surface_net_solar_radiation],<Element>,1.6146432E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
1888,[surface_net_solar_radiation],<Element>,1.6147296E12,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
